timestamp,city,temperature,humidity
2025-06-20T04:09:50,Zaragoza,29.34,36.97
2025-06-20T04:10:00,Zaragoza,19.38,36.37
2025-06-20T04:10:10,Zaragoza,16.91,59.19
2025-06-20T04:10:20,Barcelona,25.58,40.13
2025-06-20T04:10:30,Bilbao,11.12,39.47
2025-06-20T04:10:40,Sevilla,32.28,59.87
2025-06-20T04:10:50,Barcelona,29.58,84.81
2025-06-20T04:11:00,Barcelona,18.79,74.38
2025-06-20T04:11:10,Barcelona,16.95,35.75
2025-06-20T04:11:20,Sevilla,18.88,71.87
2025-06-20T04:11:30,Madrid,15.29,70.93
2025-06-20T04:11:40,Valencia,35.12,43.59
2025-06-20T04:11:50,Madrid,38.4,25.02
2025-06-20T04:12:00,Barcelona,14.42,27.53
2025-06-20T04:12:10,Madrid,25.2,63.9
2025-06-20T04:12:20,Zaragoza,38.81,88.74
2025-06-20T04:12:30,Sevilla,38.05,76.09
2025-06-20T04:12:40,Valencia,18.16,35.11
2025-06-20T04:12:50,Sevilla,20.23,62.16
2025-06-20T04:13:00,Zaragoza,34.38,85.84
2025-06-20T04:13:10,Madrid,13.58,39.66
2025-06-20T04:13:20,Valencia,19.07,44.84
2025-06-20T04:13:30,Madrid,10.37,69.5
2025-06-20T04:13:40,Sevilla,20.79,80.1
2025-06-20T04:13:50,Barcelona,33.71,22.68
2025-06-20T04:14:00,Bilbao,21.09,32.5
2025-06-20T04:14:10,Madrid,21.16,68.1
2025-06-20T04:14:20,Sevilla,30.46,62.28
2025-06-20T04:14:30,Madrid,23.57,70.12
2025-06-20T04:14:40,Sevilla,37.17,20.21
2025-06-20T04:14:50,Valencia,15.99,35.55
2025-06-20T04:15:00,Barcelona,21.59,68.03
2025-06-20T04:15:10,Barcelona,39.92,26.99
2025-06-20T04:15:20,Bilbao,28.22,64.59
2025-06-20T04:15:30,Valencia,20.44,84.29
2025-06-20T04:15:40,Valencia,32.95,44.11
2025-06-20T04:15:50,Sevilla,30.94,36.08
2025-06-20T04:16:00,Bilbao,13.01,54.98
2025-06-20T04:16:10,Valencia,19.48,47.11
2025-06-20T04:16:20,Zaragoza,37.76,71.45
2025-06-20T04:16:30,Madrid,13.99,36.8
2025-06-20T04:16:40,Bilbao,17.26,57.07
2025-06-20T04:16:50,Valencia,19.43,20.59
2025-06-20T04:17:00,Valencia,39.97,57.13
2025-06-20T04:17:10,Madrid,31.54,52.66
2025-06-20T04:17:20,Valencia,29.26,82.9
2025-06-20T04:17:30,Sevilla,26.65,48.1
2025-06-20T04:17:40,Madrid,30.74,26.52
2025-06-20T04:17:50,Madrid,21.51,56.18
2025-06-20T04:18:00,Barcelona,26.85,88.2
2025-06-20T04:18:10,Barcelona,15.1,77.87
2025-06-20T04:18:20,Valencia,24.27,33.15
2025-06-20T04:18:30,Bilbao,23.01,48.0
2025-06-20T04:18:40,Madrid,22.03,62.67
2025-06-20T04:18:50,Barcelona,27.06,72.11
2025-06-20T04:19:00,Sevilla,11.93,44.15
2025-06-20T04:19:10,Bilbao,10.45,48.22
2025-06-20T04:19:20,Madrid,11.87,62.33
2025-06-20T04:19:30,Zaragoza,29.14,84.82
2025-06-20T04:19:40,Valencia,28.33,80.1
2025-06-20T04:19:50,Valencia,17.9,58.73
2025-06-20T04:20:00,Madrid,13.26,46.59
2025-06-20T04:20:10,Barcelona,32.17,57.4
2025-06-20T04:20:20,Sevilla,14.4,67.66
2025-06-20T04:20:30,Sevilla,14.3,67.69
2025-06-20T04:20:40,Zaragoza,18.09,21.04
2025-06-20T04:20:50,Bilbao,32.74,67.03
2025-06-20T04:21:00,Sevilla,13.76,62.07
2025-06-20T04:21:10,Valencia,14.22,78.66
2025-06-20T04:21:20,Madrid,36.42,49.6
2025-06-20T04:21:30,Sevilla,24.51,51.32
2025-06-20T04:21:40,Barcelona,37.08,33.81
2025-06-20T04:21:50,Sevilla,12.39,85.27
2025-06-20T04:22:00,Barcelona,27.39,49.87
2025-06-20T04:22:10,Bilbao,35.57,75.17
2025-06-20T04:22:20,Sevilla,18.44,69.81
2025-06-20T04:22:30,Madrid,21.21,63.1
2025-06-20T04:22:40,Valencia,31.06,63.34
2025-06-20T04:22:50,Bilbao,10.95,87.53
2025-06-20T04:23:00,Zaragoza,34.55,37.46
2025-06-20T04:23:10,Barcelona,21.97,76.47
2025-06-20T04:23:20,Valencia,24.56,53.79
2025-06-20T04:23:30,Barcelona,14.21,26.71
2025-06-20T04:23:40,Valencia,21.67,68.0
2025-06-20T04:23:50,Barcelona,30.03,31.45
2025-06-20T04:24:00,Zaragoza,35.12,26.75
2025-06-20T04:24:10,Bilbao,22.33,50.3
2025-06-20T04:24:20,Zaragoza,10.78,31.05
2025-06-20T04:24:30,Zaragoza,36.27,57.22
2025-06-20T04:24:40,Barcelona,24.6,76.44
2025-06-20T04:24:50,Bilbao,14.0,22.7
2025-06-20T04:25:00,Bilbao,22.73,28.42
2025-06-20T04:25:10,Bilbao,20.49,20.59
2025-06-20T04:25:20,Valencia,39.62,67.7
2025-06-20T04:25:30,Zaragoza,13.73,81.54
2025-06-20T04:25:40,Barcelona,11.8,24.74
2025-06-20T04:25:50,Bilbao,26.38,85.67
2025-06-20T04:26:00,Sevilla,10.94,42.78
2025-06-20T04:26:10,Valencia,15.4,61.04
2025-06-20T04:26:20,Barcelona,11.41,42.58
2025-06-20T04:26:30,Sevilla,22.61,52.42
2025-06-20T04:26:40,Madrid,34.48,52.1
2025-06-20T04:26:50,Barcelona,37.14,26.43
2025-06-20T04:27:00,Valencia,20.96,76.25
2025-06-20T04:27:10,Sevilla,37.03,67.53
2025-06-20T04:27:20,Valencia,39.08,71.8
2025-06-20T04:27:30,Sevilla,20.24,20.22
2025-06-20T04:27:40,Zaragoza,15.75,20.71
2025-06-20T04:27:50,Bilbao,23.36,74.04
2025-06-20T04:28:00,Sevilla,31.35,86.4
2025-06-20T04:28:10,Zaragoza,37.14,25.36
2025-06-20T04:28:20,Bilbao,26.07,86.32
2025-06-20T04:28:30,Sevilla,15.64,86.5
2025-06-20T04:28:40,Valencia,38.37,86.22
2025-06-20T04:28:50,Madrid,23.59,69.11
2025-06-20T04:29:00,Valencia,32.07,24.03
2025-06-20T04:29:10,Zaragoza,39.57,37.52
2025-06-20T04:29:20,Sevilla,15.77,59.27
2025-06-20T04:29:30,Barcelona,32.43,51.31
2025-06-20T04:29:40,Madrid,39.19,73.38
2025-06-20T04:29:50,Sevilla,24.17,65.29
2025-06-20T04:30:00,Madrid,21.64,55.58
2025-06-20T04:30:10,Madrid,15.39,53.06
2025-06-20T04:30:20,Sevilla,15.32,70.22
2025-06-20T04:30:30,Zaragoza,32.21,37.85
2025-06-20T04:30:40,Barcelona,15.94,24.61
2025-06-20T04:30:50,Zaragoza,19.57,39.15
2025-06-20T04:31:00,Madrid,22.89,22.5
2025-06-20T04:31:10,Bilbao,32.52,20.88
2025-06-20T04:31:20,Barcelona,12.45,20.57
2025-06-20T04:31:30,Bilbao,28.71,30.44
2025-06-20T04:31:40,Sevilla,38.23,61.45
2025-06-20T04:31:50,Sevilla,15.0,24.41
2025-06-20T04:32:00,Bilbao,39.8,73.72
2025-06-20T04:32:10,Barcelona,38.76,44.09
2025-06-20T04:32:20,Barcelona,20.9,26.68
2025-06-20T04:32:30,Barcelona,31.88,38.29
2025-06-20T04:32:40,Madrid,14.51,23.02
2025-06-20T04:32:50,Zaragoza,30.57,62.66
2025-06-20T04:33:00,Valencia,10.83,88.04
2025-06-20T04:33:10,Sevilla,37.26,46.15
2025-06-20T04:33:20,Madrid,21.0,50.8
2025-06-20T04:33:30,Valencia,22.84,82.78
2025-06-20T04:33:40,Barcelona,13.56,63.84
2025-06-20T04:33:50,Barcelona,20.55,76.66
2025-06-20T04:34:00,Zaragoza,16.52,50.74
2025-06-20T04:34:10,Barcelona,32.23,20.02
2025-06-20T04:34:20,Bilbao,35.08,34.64
2025-06-20T04:34:30,Barcelona,23.96,59.51
2025-06-20T04:34:40,Sevilla,24.35,63.71
2025-06-20T04:34:50,Sevilla,39.22,59.29
2025-06-20T04:35:00,Sevilla,34.49,49.73
2025-06-20T04:35:10,Barcelona,26.02,47.25
2025-06-20T04:35:20,Valencia,13.91,66.39
2025-06-20T04:35:30,Sevilla,13.68,89.05
2025-06-20T04:35:40,Zaragoza,36.8,82.76
2025-06-20T04:35:50,Barcelona,26.82,50.36
2025-06-20T04:36:00,Bilbao,21.81,77.59
2025-06-20T04:36:10,Sevilla,39.29,58.5
2025-06-20T04:36:20,Barcelona,28.98,42.99
2025-06-20T04:36:30,Zaragoza,28.93,24.84
2025-06-20T04:36:40,Barcelona,23.44,53.99
2025-06-20T04:36:50,Madrid,34.66,25.57
2025-06-20T04:37:00,Sevilla,30.95,20.85
2025-06-20T04:37:10,Madrid,38.49,88.43
2025-06-20T04:37:20,Valencia,31.16,63.66
2025-06-20T04:37:30,Bilbao,19.81,34.81
2025-06-20T04:37:40,Sevilla,38.8,55.23
2025-06-20T04:37:50,Barcelona,28.1,54.55
2025-06-20T04:38:00,Valencia,10.37,31.19
2025-06-20T04:38:10,Valencia,26.71,64.61
2025-06-20T04:38:20,Bilbao,15.57,42.45
2025-06-20T04:38:30,Bilbao,35.52,89.78
2025-06-20T04:38:40,Zaragoza,23.18,43.65
2025-06-20T04:38:50,Valencia,11.36,30.67
2025-06-20T04:39:00,Bilbao,23.28,89.85
2025-06-20T04:39:10,Sevilla,26.0,80.86
2025-06-20T04:39:20,Barcelona,12.2,44.16
2025-06-20T04:39:30,Madrid,16.13,68.71
2025-06-20T04:39:40,Sevilla,19.07,33.04
2025-06-20T04:39:50,Valencia,33.91,22.67
2025-06-20T04:40:00,Madrid,34.64,82.85
2025-06-20T04:40:10,Barcelona,16.44,74.29
2025-06-20T04:40:20,Bilbao,17.39,62.12
2025-06-20T04:40:30,Zaragoza,12.63,60.57
2025-06-20T04:40:40,Valencia,25.65,82.89
2025-06-20T04:40:50,Valencia,27.36,29.05
2025-06-20T04:41:00,Valencia,16.08,45.88
2025-06-20T04:41:10,Sevilla,16.14,58.01
2025-06-20T04:41:20,Barcelona,38.06,74.89
2025-06-20T04:41:30,Sevilla,22.64,46.99
2025-06-20T04:41:40,Bilbao,33.58,21.38
2025-06-20T04:41:50,Zaragoza,12.07,21.12
2025-06-20T04:42:00,Valencia,13.41,76.71
2025-06-20T04:42:10,Bilbao,25.3,65.11
2025-06-20T04:42:20,Zaragoza,11.79,83.31
2025-06-20T04:42:30,Madrid,19.94,71.28
2025-06-20T04:42:40,Barcelona,12.42,42.06
2025-06-20T04:42:50,Valencia,38.94,50.98
2025-06-20T04:43:00,Zaragoza,13.88,34.28
2025-06-20T04:43:10,Valencia,29.09,67.34
2025-06-20T04:43:20,Valencia,35.81,35.67
2025-06-20T04:43:30,Sevilla,28.53,33.7
2025-06-20T04:43:40,Zaragoza,13.46,27.46
2025-06-20T04:43:50,Madrid,34.35,46.93
2025-06-20T04:44:00,Zaragoza,34.55,56.42
2025-06-20T04:44:10,Bilbao,20.17,71.54
2025-06-20T04:44:20,Zaragoza,24.12,57.77
2025-06-20T04:44:30,Valencia,32.13,28.02
2025-06-20T04:44:40,Bilbao,29.72,69.3
2025-06-20T04:44:50,Valencia,21.15,57.28
2025-06-20T04:45:00,Sevilla,36.07,78.27
2025-06-20T04:45:10,Madrid,22.66,48.35
2025-06-20T04:45:20,Valencia,23.03,52.83
2025-06-20T04:45:30,Valencia,25.69,59.91
2025-06-20T04:45:40,Madrid,37.25,82.71
2025-06-20T04:45:50,Sevilla,25.93,32.04
2025-06-20T04:46:00,Madrid,25.08,62.3
2025-06-20T04:46:10,Madrid,30.53,74.83
2025-06-20T04:46:20,Bilbao,27.25,28.76
2025-06-20T04:46:30,Barcelona,12.05,82.37
2025-06-20T04:46:40,Madrid,16.41,51.63
2025-06-20T04:46:50,Madrid,10.65,86.53
2025-06-20T04:47:00,Zaragoza,15.13,32.77
2025-06-20T04:47:10,Zaragoza,11.68,74.01
2025-06-20T04:47:20,Zaragoza,18.77,51.09
2025-06-20T04:47:30,Zaragoza,31.18,75.4
2025-06-20T04:47:40,Zaragoza,26.81,24.37
2025-06-20T04:47:50,Barcelona,27.75,60.12
2025-06-20T04:48:00,Madrid,23.88,86.36
2025-06-20T04:48:10,Barcelona,27.6,28.64
2025-06-20T04:48:20,Valencia,19.89,81.66
2025-06-20T04:48:30,Madrid,17.63,40.75
2025-06-20T04:48:40,Valencia,33.51,22.4
2025-06-20T04:48:50,Madrid,18.33,22.47
2025-06-20T04:49:00,Bilbao,19.77,77.52
2025-06-20T04:49:10,Barcelona,17.95,58.85
2025-06-20T04:49:20,Zaragoza,27.06,62.44
2025-06-20T04:49:30,Barcelona,22.79,43.51
2025-06-20T04:49:40,Sevilla,20.98,24.79
2025-06-20T04:49:50,Zaragoza,21.89,54.57
2025-06-20T04:50:00,Valencia,38.57,64.71
2025-06-20T04:50:10,Zaragoza,10.17,34.51
2025-06-20T04:50:20,Zaragoza,39.49,80.14
2025-06-20T04:50:30,Sevilla,38.15,88.12
2025-06-20T04:50:40,Sevilla,37.49,71.0
2025-06-20T04:50:50,Valencia,38.35,21.46
2025-06-20T04:51:00,Zaragoza,24.04,20.45
2025-06-20T04:51:10,Bilbao,26.44,82.54
2025-06-20T04:51:20,Zaragoza,11.09,66.3
2025-06-20T04:51:30,Madrid,17.82,34.26
2025-06-20T04:51:40,Bilbao,21.55,35.54
2025-06-20T04:51:50,Zaragoza,14.63,68.89
2025-06-20T04:52:00,Barcelona,13.54,89.13
2025-06-20T04:52:10,Zaragoza,25.71,49.87
2025-06-20T04:52:20,Bilbao,39.4,73.99
2025-06-20T04:52:30,Barcelona,32.94,62.55
2025-06-20T04:52:40,Zaragoza,29.84,72.56
2025-06-20T04:52:50,Bilbao,21.84,21.23
2025-06-20T04:53:00,Sevilla,30.77,32.0
2025-06-20T04:53:10,Valencia,35.33,48.65
2025-06-20T04:53:20,Valencia,32.47,27.73
2025-06-20T04:53:30,Madrid,22.63,24.18
2025-06-20T04:53:40,Barcelona,38.88,88.41
2025-06-20T04:53:50,Zaragoza,17.14,21.13
2025-06-20T04:54:00,Zaragoza,27.25,23.63
2025-06-20T04:54:10,Barcelona,33.59,37.06
2025-06-20T04:54:20,Madrid,20.25,74.17
2025-06-20T04:54:30,Sevilla,22.61,23.06
2025-06-20T04:54:40,Sevilla,12.84,55.86
2025-06-20T04:54:50,Valencia,27.68,78.05
2025-06-20T04:55:00,Valencia,26.21,43.29
2025-06-20T04:55:10,Barcelona,29.96,49.98
2025-06-20T04:55:20,Sevilla,14.85,48.82
2025-06-20T04:55:30,Madrid,29.98,33.03
2025-06-20T04:55:40,Sevilla,33.11,54.3
2025-06-20T04:55:50,Valencia,36.86,75.39
2025-06-20T04:56:00,Madrid,33.63,78.55
2025-06-20T04:56:10,Madrid,26.06,34.91
2025-06-20T04:56:20,Valencia,17.59,48.38
2025-06-20T04:56:30,Valencia,17.8,49.16
2025-06-20T04:56:40,Sevilla,32.34,34.32
2025-06-20T04:56:50,Bilbao,38.56,66.06
2025-06-20T04:57:00,Sevilla,16.59,27.25
2025-06-20T04:57:10,Madrid,23.89,64.59
2025-06-20T04:57:20,Madrid,22.43,39.06
2025-06-20T04:57:30,Valencia,23.58,51.44
2025-06-20T04:57:40,Valencia,37.42,52.75
2025-06-20T04:57:50,Bilbao,34.99,69.16
2025-06-20T04:58:00,Madrid,13.01,34.13
2025-06-20T04:58:10,Valencia,20.3,33.36
2025-06-20T04:58:20,Barcelona,16.17,58.76
2025-06-20T04:58:30,Sevilla,29.5,79.79
2025-06-20T04:58:40,Madrid,38.13,81.46
2025-06-20T04:58:50,Sevilla,16.32,25.72
2025-06-20T04:59:00,Zaragoza,34.23,82.04
2025-06-20T04:59:10,Madrid,33.44,47.57
2025-06-20T04:59:20,Valencia,26.53,60.44
2025-06-20T04:59:30,Barcelona,32.86,62.56
2025-06-20T04:59:40,Sevilla,33.02,38.33
2025-06-20T04:59:50,Valencia,36.53,72.48
2025-06-20T05:00:00,Zaragoza,33.15,50.1
2025-06-20T05:00:10,Zaragoza,17.85,36.25
2025-06-20T05:00:20,Valencia,20.97,35.56
2025-06-20T05:00:30,Sevilla,25.91,47.82
2025-06-20T05:00:40,Madrid,15.01,48.51
2025-06-20T05:00:50,Barcelona,21.57,72.77
2025-06-20T05:01:00,Barcelona,32.47,22.67
2025-06-20T05:01:10,Madrid,17.8,21.92
2025-06-20T05:01:20,Madrid,13.15,82.55
2025-06-20T05:01:30,Barcelona,23.66,74.56
2025-06-20T05:01:40,Valencia,13.28,29.83
2025-06-20T05:01:50,Zaragoza,13.85,77.23
2025-06-20T05:02:00,Bilbao,10.43,46.16
2025-06-20T05:02:10,Bilbao,22.79,87.29
2025-06-20T05:02:20,Bilbao,19.02,23.42
2025-06-20T05:02:30,Madrid,11.99,34.16
2025-06-20T05:02:40,Bilbao,35.86,82.49
2025-06-20T05:02:50,Barcelona,28.41,55.5
2025-06-20T05:03:00,Barcelona,35.43,80.21
2025-06-20T05:03:10,Barcelona,24.96,55.79
2025-06-20T05:03:20,Bilbao,27.57,45.71
2025-06-20T05:03:30,Barcelona,34.44,38.97
2025-06-20T05:03:40,Barcelona,19.81,64.34
2025-06-20T05:03:50,Madrid,11.94,63.27
2025-06-20T05:04:00,Zaragoza,30.84,76.58
2025-06-20T05:04:10,Bilbao,26.57,39.75
2025-06-20T05:04:20,Valencia,33.93,56.14
2025-06-20T05:04:30,Zaragoza,30.23,25.01
2025-06-20T05:04:40,Valencia,11.95,54.86
2025-06-20T05:04:50,Madrid,10.78,53.97
2025-06-20T05:05:00,Zaragoza,11.02,31.97
2025-06-20T05:05:10,Sevilla,26.88,52.28
2025-06-20T05:05:20,Bilbao,12.95,47.0
2025-06-20T05:05:30,Bilbao,16.29,87.54
2025-06-20T05:05:40,Zaragoza,13.72,23.0
2025-06-20T05:05:50,Zaragoza,24.57,24.73
2025-06-20T05:06:00,Zaragoza,32.56,68.61
2025-06-20T05:06:10,Madrid,25.27,46.96
2025-06-20T05:06:20,Zaragoza,33.25,39.37
2025-06-20T05:06:30,Valencia,21.29,35.77
2025-06-20T05:06:40,Barcelona,30.56,81.13
2025-06-20T05:06:50,Zaragoza,20.45,74.35
2025-06-20T05:07:00,Valencia,36.73,82.57
2025-06-20T05:07:10,Madrid,21.3,42.96
2025-06-20T05:07:20,Madrid,25.04,86.42
2025-06-20T05:07:30,Barcelona,32.52,60.9
2025-06-20T05:07:40,Madrid,18.1,41.35
2025-06-20T05:07:50,Bilbao,24.58,25.23
2025-06-20T05:08:00,Madrid,24.55,73.4
2025-06-20T05:08:10,Zaragoza,35.47,27.64
2025-06-20T05:08:20,Bilbao,33.25,38.88
2025-06-20T05:08:30,Barcelona,12.53,48.91
2025-06-20T05:08:40,Valencia,24.01,30.53
2025-06-20T05:08:50,Valencia,19.8,32.39
2025-06-20T05:09:00,Valencia,37.95,74.49
2025-06-20T05:09:10,Barcelona,26.59,85.91
2025-06-20T05:09:20,Zaragoza,23.03,29.41
2025-06-20T05:09:30,Barcelona,12.11,58.9
2025-06-20T05:09:40,Madrid,32.91,78.84
2025-06-20T05:09:50,Barcelona,12.88,69.97
2025-06-20T05:10:00,Valencia,17.25,79.44
2025-06-20T05:10:10,Bilbao,13.01,31.87
2025-06-20T05:10:20,Barcelona,38.29,37.71
2025-06-20T05:10:30,Valencia,32.73,26.64
2025-06-20T05:10:40,Barcelona,10.95,30.44
2025-06-20T05:10:50,Madrid,11.48,86.54
2025-06-20T05:11:00,Barcelona,22.89,39.26
2025-06-20T05:11:10,Madrid,14.95,37.75
2025-06-20T05:11:20,Zaragoza,33.14,51.14
2025-06-20T05:11:30,Barcelona,10.39,74.02
2025-06-20T05:11:40,Zaragoza,14.2,38.22
2025-06-20T05:11:50,Barcelona,15.99,40.72
2025-06-20T05:12:00,Bilbao,36.44,63.93
2025-06-20T05:12:10,Bilbao,23.58,79.48
2025-06-20T05:12:20,Valencia,39.19,45.41
2025-06-20T05:12:30,Madrid,20.69,77.56
2025-06-20T05:12:40,Barcelona,18.99,44.08
2025-06-20T05:12:50,Madrid,18.27,23.61
2025-06-20T05:13:00,Zaragoza,38.24,52.08
2025-06-20T05:13:10,Madrid,19.7,36.78
2025-06-20T05:13:20,Valencia,24.06,21.45
2025-06-20T05:13:30,Zaragoza,29.43,36.78
2025-06-20T05:13:40,Bilbao,14.71,36.49
2025-06-20T05:13:50,Valencia,38.79,41.08
2025-06-20T05:14:00,Sevilla,37.0,64.26
2025-06-20T05:14:10,Sevilla,10.61,45.19
2025-06-20T05:14:20,Valencia,31.61,46.77
2025-06-20T05:14:30,Zaragoza,11.4,68.89
2025-06-20T05:14:40,Sevilla,26.9,63.08
2025-06-20T05:14:50,Zaragoza,31.58,42.9
2025-06-20T05:15:00,Zaragoza,25.62,80.73
2025-06-20T05:15:10,Barcelona,21.94,31.79
2025-06-20T05:15:20,Zaragoza,23.96,31.4
2025-06-20T05:15:30,Valencia,39.01,22.74
2025-06-20T05:15:40,Bilbao,29.83,45.87
2025-06-20T05:15:50,Sevilla,28.84,53.71
2025-06-20T05:16:00,Zaragoza,21.05,85.83
2025-06-20T05:16:10,Zaragoza,31.22,50.96
2025-06-20T05:16:20,Sevilla,30.98,84.99
2025-06-20T05:16:30,Zaragoza,32.95,43.22
2025-06-20T05:16:40,Madrid,35.96,89.15
2025-06-20T05:16:50,Madrid,28.75,23.26
2025-06-20T05:17:00,Bilbao,38.62,36.62
2025-06-20T05:17:10,Valencia,23.7,44.23
2025-06-20T05:17:20,Valencia,10.96,78.03
2025-06-20T05:17:30,Valencia,28.71,23.52
2025-06-20T05:17:40,Bilbao,11.65,35.71
2025-06-20T05:17:50,Zaragoza,25.54,26.7
2025-06-20T05:18:00,Barcelona,34.29,25.01
2025-06-20T05:18:10,Valencia,29.01,50.78
2025-06-20T05:18:20,Bilbao,38.33,20.04
2025-06-20T05:18:30,Sevilla,14.89,66.88
2025-06-20T05:18:40,Zaragoza,12.99,43.33
2025-06-20T05:18:50,Bilbao,35.61,83.69
2025-06-20T05:19:00,Sevilla,25.01,47.91
2025-06-20T05:19:10,Zaragoza,31.39,61.17
2025-06-20T05:19:20,Valencia,28.92,89.52
2025-06-20T05:19:30,Zaragoza,36.85,28.91
2025-06-20T05:19:40,Zaragoza,36.94,26.41
2025-06-20T05:19:50,Madrid,32.5,45.89
2025-06-20T05:20:00,Sevilla,11.33,23.55
2025-06-20T05:20:10,Bilbao,10.77,77.9
2025-06-20T05:20:20,Sevilla,19.2,25.92
2025-06-20T05:20:30,Valencia,13.88,20.14
2025-06-20T05:20:40,Madrid,30.66,79.93
2025-06-20T05:20:50,Sevilla,21.52,68.87
2025-06-20T05:21:00,Sevilla,18.19,24.55
2025-06-20T05:21:10,Bilbao,10.1,26.05
2025-06-20T05:21:20,Madrid,25.81,55.48
2025-06-20T05:21:30,Barcelona,31.22,68.93
2025-06-20T05:21:40,Bilbao,20.22,81.23
2025-06-20T05:21:50,Bilbao,10.32,67.16
2025-06-20T05:22:00,Madrid,10.0,56.57
2025-06-20T05:22:10,Barcelona,39.76,28.69
2025-06-20T05:22:20,Sevilla,35.41,63.73
2025-06-20T05:22:30,Barcelona,15.08,34.4
2025-06-20T05:22:40,Barcelona,21.67,65.38
2025-06-20T05:22:50,Barcelona,16.35,27.78
2025-06-20T05:23:00,Valencia,33.21,65.6
2025-06-20T05:23:10,Valencia,26.8,21.37
2025-06-20T05:23:20,Bilbao,10.54,72.19
2025-06-20T05:23:30,Barcelona,22.95,65.91
2025-06-20T05:23:40,Sevilla,15.94,73.99
2025-06-20T05:23:50,Bilbao,22.75,34.73
2025-06-20T05:24:00,Sevilla,37.67,35.78
2025-06-20T05:24:10,Zaragoza,13.28,74.71
2025-06-20T05:24:20,Barcelona,31.21,23.36
2025-06-20T05:24:30,Sevilla,32.41,78.53
2025-06-20T05:24:40,Zaragoza,12.39,54.3
2025-06-20T05:24:50,Madrid,19.61,78.01
2025-06-20T05:25:00,Barcelona,11.68,31.59
2025-06-20T05:25:10,Madrid,17.09,81.93
2025-06-20T05:25:20,Madrid,32.14,74.94
2025-06-20T05:25:30,Sevilla,16.28,79.37
2025-06-20T05:25:40,Madrid,12.1,48.15
2025-06-20T05:25:50,Madrid,29.75,25.02
2025-06-20T05:26:00,Sevilla,17.0,85.66
2025-06-20T05:26:10,Barcelona,23.21,58.37
2025-06-20T05:26:20,Bilbao,30.76,80.24
2025-06-20T05:26:30,Bilbao,10.24,86.51
2025-06-20T05:26:40,Bilbao,33.23,52.79
2025-06-20T05:26:50,Barcelona,22.16,74.09
2025-06-20T05:27:00,Zaragoza,32.78,61.57
2025-06-20T05:27:10,Madrid,29.91,82.19
2025-06-20T05:27:20,Bilbao,39.44,78.47
2025-06-20T05:27:30,Barcelona,18.99,34.23
2025-06-20T05:27:40,Zaragoza,29.93,72.26
2025-06-20T05:27:50,Barcelona,36.93,78.71
2025-06-20T05:28:00,Zaragoza,17.34,38.02
2025-06-20T05:28:10,Bilbao,10.43,54.18
2025-06-20T05:28:20,Zaragoza,15.17,50.68
2025-06-20T05:28:30,Madrid,15.76,72.7
2025-06-20T05:28:40,Bilbao,38.68,60.33
2025-06-20T05:28:50,Zaragoza,12.91,87.85
2025-06-20T05:29:00,Sevilla,10.46,55.86
2025-06-20T05:29:10,Valencia,37.2,74.88
2025-06-20T05:29:20,Madrid,15.14,72.43
2025-06-20T05:29:30,Barcelona,32.19,87.78
2025-06-20T05:29:40,Sevilla,15.83,78.97
2025-06-20T05:29:50,Barcelona,33.69,31.66
2025-06-20T05:30:00,Barcelona,12.21,61.87
2025-06-20T05:30:10,Valencia,18.13,22.69
2025-06-20T05:30:20,Sevilla,30.28,41.09
2025-06-20T05:30:30,Zaragoza,22.32,34.98
2025-06-20T05:30:40,Barcelona,15.12,64.63
2025-06-20T05:30:50,Zaragoza,14.87,23.91
2025-06-20T05:31:00,Sevilla,34.34,72.49
2025-06-20T05:31:10,Valencia,27.85,46.44
2025-06-20T05:31:20,Bilbao,34.03,25.88
2025-06-20T05:31:30,Sevilla,26.74,29.75
2025-06-20T05:31:40,Madrid,18.07,32.86
2025-06-20T05:31:50,Bilbao,12.18,58.53
2025-06-20T05:32:00,Sevilla,25.0,37.8
2025-06-20T05:32:10,Zaragoza,34.55,71.45
2025-06-20T05:32:20,Bilbao,27.18,88.08
2025-06-20T05:32:30,Zaragoza,10.44,80.96
2025-06-20T05:32:40,Bilbao,24.39,39.39
2025-06-20T05:32:50,Valencia,15.31,49.42
2025-06-20T05:33:00,Sevilla,36.25,87.36
2025-06-20T05:33:10,Valencia,22.08,57.88
2025-06-20T05:33:20,Barcelona,27.52,36.59
2025-06-20T05:33:30,Madrid,31.97,66.36
2025-06-20T05:33:40,Zaragoza,28.23,44.19
2025-06-20T05:33:50,Barcelona,18.01,80.72
2025-06-20T05:34:00,Sevilla,24.48,82.71
2025-06-20T05:34:10,Zaragoza,28.78,44.4
2025-06-20T05:34:20,Valencia,29.54,39.46
2025-06-20T05:34:30,Sevilla,32.22,78.65
2025-06-20T05:34:40,Valencia,20.9,84.77
2025-06-20T05:34:50,Sevilla,36.95,60.44
2025-06-20T05:35:00,Valencia,30.41,41.92
2025-06-20T05:35:10,Bilbao,35.44,58.42
2025-06-20T05:35:20,Madrid,14.88,59.7
2025-06-20T05:35:30,Bilbao,24.64,37.9
2025-06-20T05:35:40,Sevilla,32.24,50.65
2025-06-20T05:35:50,Madrid,22.55,50.97
2025-06-20T05:36:00,Madrid,15.98,67.3
2025-06-20T05:36:10,Zaragoza,22.74,70.77
2025-06-20T05:36:20,Barcelona,11.04,43.75
2025-06-20T05:36:30,Sevilla,23.72,22.27
